row,col,sum_amp,sum_phase_deg,diff_amp,diff_phase_deg
14,11,0.68543829,45.000004,0.82460390,-146.021371
14,12,0.78785829,-44.999982,0.96459152,127.362825
14,13,0.87329248,-134.999994,0.88483454,45.385636
14,14,0.93469079,134.999997,0.63706692,-37.895776
14,15,0.96679412,45.000002,0.64115207,-127.505801
14,16,0.96679412,-45.000002,0.64115202,-52.494179
14,17,0.93469079,-134.999997,0.63706684,-142.104243
14,18,0.87329235,134.999992,0.88483496,134.614354
14,19,0.78785825,44.999979,0.96459150,52.637183
14,20,0.68543822,-45.000002,0.82460402,-33.978626
14,21,0.57400872,-135.000038,0.63012055,-129.700802
14,22,0.46153288,134.999982,0.49121049,129.144884
14,23,0.35508273,45.000000,0.40325887,35.337446
14,24,0.26015056,-45.000037,0.31261285,-51.741513
14,25,0.18023956,-135.000020,0.23881724,-136.425372
14,26,0.11678296,134.999943,0.15965445,144.873326
14,27,0.06938313,45.000017,0.09612746,62.483968
14,28,0.03631329,-45.000021,0.04629523,-40.585527
14,29,0.01518297,-135.000055,0.02076458,-155.648001
14,30,0.00364237,135.000018,0.00500160,118.673695
14,31,0.00000003,-135.000022,0.00000003,-146.863929
15,0,0.00000003,135.000022,0.00000003,-32.766549
15,1,0.00376750,-135.000018,0.00517344,61.326291
15,2,0.01570445,135.000055,0.02147778,-24.352009
15,3,0.03756056,45.000022,0.04788537,-139.414472
15,4,0.07176623,-45.000017,0.09942914,117.516041
15,5,0.12079416,-134.999945,0.16513815,35.126688
15,6,0.18643028,135.000019,0.24701991,-43.574615
15,7,0.26908592,45.000036,0.32335014,-128.258474
15,8,0.36727874,-44.999997,0.41710946,144.662551
15,9,0.47738503,-134.999982,0.50808184,50.855128
15,10,0.59372402,135.000035,0.65176260,-50.299196
15,11,0.70898063,45.000000,0.85292618,-146.021379
15,12,0.81491838,-44.999979,0.99772177,127.362819
15,13,0.90328696,-134.999995,0.91522534,45.385635
15,14,0.96679412,134.999998,0.65894789,-37.895764
15,15,1.00000003,45.000002,0.66317334,-127.505801
15,16,1.00000003,-45.000002,0.66317333,-52.494183
15,17,0.96679412,-134.999998,0.65894781,-142.104244
15,18,0.90328683,134.999992,0.91522576,134.614360
15,19,0.81491834,44.999982,0.99772173,52.637183
15,20,0.70898059,-45.000003,0.85292618,-33.978628
15,21,0.59372392,-135.000037,0.65176290,-129.700802
15,22,0.47738488,134.999985,0.50808182,129.144886
15,23,0.36727858,44.999997,0.41710941,35.337446
